id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
AiOb7w3Z9jS8XJdamgbU_A,mcdonalds-new-york-105,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/tbOGzfJpiAWOYalJWgroRQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-105?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,107,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.1,"{'latitude': 40.737016, 'longitude': -73.9906}",['delivery'],$,"{'address1': '39 Union Sq W', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['39 Union Sq W', 'New York, NY 10003']}",+12126459079,(212) 645-9079,3524.3163185633443,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html', 'open24_hours': None, 'waitlist_reservation': None}"
A7r5ctv1o61RHYYjp8uZ9A,mcdonalds-brooklyn-17,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/w4eIfPf53VnXS-SRZTdRGQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-17?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,35,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.7,"{'latitude': 40.6735347644864, 'longitude': -73.9991258867485}",['delivery'],$,"{'address1': '357 Hamilton Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['357 Hamilton Ave', 'Brooklyn, NY 11231']}",+17186246688,(718) 624-6688,3571.5560720916487,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
RbhDdQfSY4x_CM4HQDSHUA,mcdonalds-new-york-146,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/5wElOK9LNPbWA8hR-X3fbA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-146?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,79,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.7,"{'latitude': 40.737878914093265, 'longitude': -73.996726}",['delivery'],$,"{'address1': '541 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['541 6th Ave', 'New York, NY 10011']}",+12124638869,(212) 463-8869,3612.3204231067784,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
_yInwn1jLMDuPaSuap-Jrg,mcdonalds-new-york-149,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/ukkSzgNJiRXlEhaSuuwTug/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-149?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,63,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.73695869767128, 'longitude': -73.97916902541076}",['delivery'],$,"{'address1': '336 E 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['336 E 23rd St', 'New York, NY 10010']}",+12122285529,(212) 228-5529,3728.7763266514658,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
p4EQbVuLddcTrgw_K8n8OA,mcdonalds-new-york-139,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/vTEp2TtcKwsQQ634QrYecA/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-139?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,63,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.6,"{'latitude': 40.74066617272895, 'longitude': -73.98785600205859}",['delivery'],$,"{'address1': '26 E 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['26 E 23rd St', 'New York, NY 10010']}",+16466829277,(646) 682-9277,3953.8175082004473,"[{'open': [{'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0630', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0630', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0630', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
_5GAm7sED4vh95pKxFI71Q,mcdonalds-brooklyn-15,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/bLcWKyRvZ4HDcSeR0NXT6g/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-15?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,55,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.8,"{'latitude': 40.669651, 'longitude': -73.98681514307121}",['delivery'],$,"{'address1': '289 9th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['289 9th St', 'Brooklyn, NY 11215']}",+17188328600,(718) 832-8600,4029.7258010137166,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html', 'open24_hours': None, 'waitlist_reservation': None}"
7pE13LirY0zj-gblKuDdqQ,mcdonalds-new-york-419,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/p1NGEU93gnra3EziYo45mQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-419?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,47,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.1,"{'latitude': 40.7419, 'longitude': -73.99319}",['delivery'],$,"{'address1': '686 6th Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10010', 'country': 'US', 'state': 'NY', 'display_address': ['686 6th Ave', 'New York, NY 10010']}",+12126040621,(212) 604-0621,4056.923930027573,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
v2VqbGC1lrG2lFaC8rje4g,mcdonalds-new-york-106,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/InmG-Bvj1S9Qdl141vHKdw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-new-york-106?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,71,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.2,"{'latitude': 40.743156, 'longitude': -73.98393}",['delivery'],$,"{'address1': '401 Park Ave S', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['401 Park Ave S', 'New York, NY 10016']}",+12126834919,(212) 683-4919,4283.255794755901,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
NBVvD__J9JjomKtdds6Gvg,mcdonalds-brooklyn-72,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/4DegSE3ldsT0UTrDNL43ng/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-72?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,41,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.0,"{'latitude': 40.70136294874, 'longitude': -73.9434894919395}",['delivery'],$,"{'address1': '700 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['700 Broadway', 'Brooklyn, NY 11206']}",+17185992870,(718) 599-2870,4306.550645901016,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
cLXIlxKwnvUPg8JoxdfNwg,mcdonalds-brooklyn-57,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/3Qw8uJYrIFuVKNBJYzw5Mw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-57?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,21,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.6,"{'latitude': 40.7119895, 'longitude': -73.9432113}",['delivery'],$,"{'address1': '741 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['741 Grand St', 'Brooklyn, NY 11211']}",+17183022450,(718) 302-2450,4366.738261741316,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
Tr942SPajn138V7ZDx7Ckw,mcdonalds-brooklyn-36,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/_nesLjQsfrakbHiBqsj0bQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-brooklyn-36?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,105,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.8,"{'latitude': 40.730389, 'longitude': -73.954109}",['delivery'],$,"{'address1': '904 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['904 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183890851,(718) 389-0851,4377.501848323406,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
Nas5pzAal92xIMwTmQMQeg,mcdonalds-jersey-city-11,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/L18z4rpkz0RsAm5AeFPb7g/o.jpg,False,https://www.yelp.com/biz/mcdonalds-jersey-city-11?adjust_creative=mpeREilc5wlDx-qcuxWJww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mpeREilc5wlDx-qcuxWJww,42,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.9,"{'latitude': 40.71985903237816, 'longitude': -74.0430481840514}",['delivery'],$,"{'address1': '325 Grove St', 'address2': '', 'address3': '', 'city': 'Jersey City', 'zip_code': '07302', 'country': 'US', 'state': 'NJ', 'display_address': ['325 Grove St', 'Jersey City, NJ 07302']}",+12013337888,(201) 333-7888,4410.8037479718405,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.mcdonalds.com/us/en-us/full-menu.html?cid=PS:GCM_MOP:NB::Yelp:All', 'open24_hours': None, 'waitlist_reservation': None}"
